tweets,sentiment
@310Dreams @Rickyfriedrice hmm. Okay. But sometimes tough love is more love. Guateva'. ,0
"we want API! http://tinyurl.com/o49vf9 #wolframalpha. Doc says no semantic response, though...  http://tinyurl.com/prtbp7",0
@ecastillo  ta madre... :S,0
Remebering to Malta..miss you guys ,0
@Mr_Dreadful how is she doing on it?i havnt spoken to her in ages ,0
Making my boyfriend look different.  He's  cute no matter what. &lt;3,0
I just ripped the bottom of my pants  I don't have money to buy new ones either. Poop.,0
Hiiiiii! I texted u the other day and u didn't respond  what's up with that?!,0
"much better cuz i saw him, but i already miss him  fuck!",0
Just got home pooped out ,0
@Thfanvee same here  who won?,0
"When content developed on Ubuntu does not work on Fedora, it bothers me ",0
The rain has stopped here in phoenix.  it was nice while it lasted. It sure cooled things down  JAVI,0
"Didn't sleep well...not up to par....so I don't think today, that my energy is going to go very far ",0
Reeling from the news that an 11 and a 10 year old are to be charged with attempted murder  Maybe it should be the parents in the dock?,0
"Finished eating, I don't think I'm full already ",0
@DexterAddict Oh pls share when you've made sum hey? I sent you dms this morning... ,0
"@ColinMackay TBH I'm not sure if it's the 1.5 vs 1.6 thing that caused the problem, I've had so many it's hard to know what caused what ",0
I am jealous of Shelly's passport  I want one with water buffalo!!,0
Official ..185.5   lame I should have grinded ,0
@stePRINCE  life will be better soon.,0
So cold today... kinda feeling a bit blue from all this cold. ,0
"I'm bout 2go smoke. I'm not an addict. I just need my medicine. I wanna drink, but I'd hate 2 work myself up sexually 4 a let down. ",0
@jonah: When i sleep out youre home bounded! Hmp ,0
Everything is broken - and people are annoyed that I broke it. Gah! ,0
"@BLACKZOMBIE77 lol, nawww nothing man. im so bored  lol",0
"Nearly just freakin DIED  frankin bay windows, I love them but they seem to be hell bent on killing me.I'm lucky, even by a cats standard!",0
@Wimbledon Why isn't Wimbledon radio on? ,0
something has been taken from deep inside of me... ,0
the lion and the mouse tinggal 4 baris tapi belom buat propertiii ,0
Totally frustrated!!  It's definitely going to be one of those days ,0
Uggggh one of my Doritos fell in my cup of juice ,0
"@imogenheap I really want to catch you on ustream, but I don't how how or when ",0
i don't want to go to work and leave my baby home by himself ,0
d̩teste ANA IVANOVIC eliminated at the French Open  http://plurk.com/p/xfp50,0
@CLDWL YES i noticed u were gpne  OCEANCURRENTS,0
10 days to recover from ligament damage (from now) will give me about 3 days to train for the 5k  ,0
@DarrellGoodliff I don't want to look cute. I need a serious Goth make-over to compensate. ,0
@freakingmuse nicht gut  armes Loulou :*,0
just got computer back but i still need to take it back again ,0
@little_albatros mine is not so much either  but i llove the big buns!,0
My ankles hurting! Owww can't walk on it  ,0
Stupid bus broke down so will be late to google #waveapi day now  #fail,0
@shercole its ok ,0
Wii says I gained back .4 pounds ,0
Hope your okay ,0
@FlourishPhoto Ppffftt!  Sometimes I feel like we have 2.5 FEET of land between our house and the neighbors' houses.  ,0
my nose. it is stuffed. ,0
"Is talking to a friend on the phone, tweeting, and IMing with a friend. Multitasking means I don't honor anyone, least of all me. ",0
@Restrictor I can only imagine what it might have fetched if donated to charity .. saddened   he didn't deserve that win afterall #nascar,0
"pretty jealous that rachel is at DISNEYLAND right now, when i have to go to school. not cool man ",0
"well, six months of trying to get pregnant and still a no go.. what the hell is wrong?? ",0
@traceydukes (contd) drinking...but I really cooked ,0
@thyROMEO Thats what i thought.  man.. Me and my friend wanted to go see her but was not sure if it was the same one. Text me foo.. No ...,0
I want my hips done. ,0
Hates movin! Ahhh help me ,0
"making myself ready for school...don't feel like going, but have two tests ",0
"Hear it's raining in SF  Oh well, we will probably go the the Eagle for beer bust anyway.",0
i wanna meet The Jonas Brothers ,0
kinda wants to go heat up wiener and make a hot dog. hunger ,0
sunburn hurts. ,0
got to spend my morning in the ER.  my cat cut my eyelid with his back claw.  had to get a tetanus shot too ,0
"i miss are life plan, everything used to be perfect, how did it get ruined! ",0
thiking of goin to the library but not realy convincing myself ,0
So im at work and its so slow  aaahhh   * iris *,0
RSVP only for the virgin megastore open bar. Try again tomorrow. ,0
@Forbesfarm I'm sorry   Times are really tough just now.  Hope things pick up for you VERY soon.,0
"@TheLonely Gosh, sorry. ::Gentler hug:: There! ",0
Rain over Munich... ,0
LAUNDRY 2DAY FUCK  ,0
studying for a final that is going to be the death of me.. ,0
@MikeBallantyne damn! I was just running there.  I didn't see any whales ,0
I hate having blood tests  makes me feel woozy and my arm go all floppy.,0
@andylar1 HELL NO... THEY GOT YOUR CELLY NUMBER! ,0
"@brandonleblanc Yeah I know, my frustration is at the EU not at you or MSFT. Far more serious issues in the world than bundling a browser ",0
@drewseeley it's not easy to see your show when i live in Sweden.... ,0
@duyku Apparently I wasn't ready enough...  I only got to watch the 4th quarter b/c I painted for a total of 12 hours today.,0
"yes  @LemonMurder btw, do u know when MCR's new album will release?? i miss them so much ",0
@chrisbharrison I see. I get to sit here in my living room watching one woman surrounded by handsome men while Jillian gets to go party. ,0
upset   people are mean to the point.,0
@SVUBuddha I've never been to Vegas.  I need to fix this.,0
http://twitrpix.com/bfh More testing I'm afraid. ,0
says woooh! its raining..  http://plurk.com/p/xrvy2,0
Finding out why people always have to play music too loud ,0
wishing my @AlbaSeoneAnton sweet dreams and safe travels. shanghai will miss you dearly and so will i ,0
arghhhh cant get a picture on ,0
@andyclemmensen you should have replied to me first. I lost that bet now   haha,0
@IsadoraR yeah its crazy ! and yeah i know eff our lives . this cannot be happening. detroit had many chances ! C'MON. ,0
tried 2 make a lasting impression....but i dont know if it worked. ,0
Missed the 7o4 radio show for work and sick kiddo. Waiting to hear if I need to tale him to Childrens.  uuggghhhhh,0
"i was goin 2 welcome my 160th follower, only 2 find it was filthy spam..although 'MyExoticFriend' does sound appealing, we cant b friends ",0
"An hour later and i'm in the bath woooo, still a bit lukewarm ",0
@heyitscheryl its cuz they steam cleaned the carpet  gross feeling,0
Second bar I've tried has flakey wifi.  Left after happy hour.  Will try to work in the annoying quiet of my home office. I miss EVDO. ,0
Just wanted all to know that I lost my iPhone in DC so no twitter or text  Praying someone turns it in... I know.. off to fly home..,0
It's my last day at Focal Radio ,0
"I would like to go see @nickjonas and @kevinjonas and yunno, the other one but did not get tickets ",0
misses your jokes.   http://plurk.com/p/12e40f,0
i just ran and jumped over a chair and hit my thumb on the wall ,0
Feel sooo sick again ,0
omg my cat just destroyed a family of robins that live in our yard ,0
@cassie2good me too! ,0
At work ,0
My picture won't update.  ,0
woke up with the worst pain! wisdom tooth growing in.. my whole head hurts ,0
Oh people. Thinking about the lack of sleep I'm about to get pains me. And no resting on the flight. Need to go to bed after landing. ,0
"Is sick -.-&quot; , Loving work experiance&lt;3, but hating this shit. ",0
still gutted i never had the balls to go tell @anniemacdj how much i love her at rockness  il jst txt the mashup on friday me thimks?xoxo,0
cleaning the house! doesn't that sound like super fun...? ,0
"@newsboys: nice how was the concert in Michigan? I wanted 2 go relly bad,but i had 2 work.  .",0
@dynomyte ew. so gross. i am so sorry that happened to you. ,0
@krrptd1 yeah it is but I felt like sharing it and no one else (ahem @crucifixxus) would quote me. ,0
I wish Gossip Girl was on .... ,0
@grayskyes http://twitpic.com/6p2m3 - That is sad  I wonder which one used to be mine?,0
@popcornelvis but whyyyyyy ,0
Finally back in the desert....unpacking is no fun. Neither is a sun burn ,0
No such thing as 5:30am ,0
@EmmaVictim Eee I Wanna See It ,0
Too tired today ,0
"If its the person i think it is...why the fuck are they leaving a voicemail,if not..whoops im sorry lol i dont pick up withheald calls :/ ",0
fml :/ today is too nice of a day to feel this way ,0
If i had xbox360 i would play iron maiden and stuff  im scared of using my money if i need it later lol ,0
"@cyphersushi  no, I'm afraid not.But! Go here: http://oxoniensis.livejournal.com/412558.html and there should still be some on offer!",0
@Monica_777 Ooh ok.  Heard it was amazing but unfortunately it's not available in Canada. ,0
seeeeeemon cowell &lt;3&lt;3&lt;3 beaut wether today (Y) bad exam though !! english exam tomorrow  xx,0
Its never for me to be hella tired at a bon-fire.. ,0
Crying  literally why did you run under my car... Now im a marked man mister bunny   ,0
@mashable the link does not work ,0
Stuck inside whilst the blazing sun is outside  Not long untill our record is out tho woohoo!! Chris xx,0
On the way to the mall..at least this time the tabs not on me..to bad were going to gboro's wack mall.. ,0
But gaddamit! FFXIV is soooo freaking pretty.  http://tinyurl.com/pqaonw I hate you Squenix.,0
@vipviolet So jealous. Applebees doesn't come close ,0
@22amay22 wishing I was at the pub having a drink..oh wait still sick! ,0
my poor puppy got stung by a bee on her foot.  so saddddddddd. ahh.,0
I hate hiccups  I've had them all day.,0
@antebellum You never answered me ,0
Sapphire and I had fun at the playground today. then we went to lunch and then the library! I got a sunburn at the playground though ,0
"No sailing, it is too blustery  never mind, lovely weekend with sister anyway!",0
ok...so im all by my lonesome.... sad times ,0
@derrickkendall that is if i'm not busy murdering ginger....i heard what you think of our pet skills ,0
trying to come to terms with the fact that I no longer seem to enjoy wine  that's a bit grim isn't it?,0
Argh! Sounds like someone is standing at my door with a chainsaw. No sleep for me this morning.  I'm very grumpy now!,0
it is ridiculously nice outside. there's gotta be something to do today..i want some barbq ,0
Up at 8 am to walk my puppies. Just recieved my to do list from the fam. Hello I'm an adult officially ,0
can't get into Mariah's new song. ,0
"my sis leaves tomorrow  ..well, today actually. :'(.  So sad",0
"David Carridine is off on his final adventure, kung-fu fighting in the sky. David passed away yesterday. ",0
"Oh my what a night! haha Kasey and I are staying downstairs until 4 to give my mom her gifts, She has to work really early Today! ",0
wow...its actually been a long day. i want a popsicle  . and i hate you btw....yea you. ur reading this. and i hate you.,0
@D_Boon_147 That it is. Can you explain it to me though?  Collecting your essay from Jim tomorrow?,0
"Day of washing, hoovering and ironing planned ",0
@twin_1xtra  u lefted me out dishoned,0
My tv is completely rooted ,0
my life is fucke up now  every thing family friends  gf .. ahhh ,0
@ChuckDMcluvin damn ,0
A/c still not working. ,0
I think my TwitterBerry is broken ,0
Why does today feel like its gonna be a bad day... ,0
